site_id,latitude,longitude,Lat,Long,Xkm,Ykm,waterbody_type,avg_eqr,mode_eqc,avg_eqc_num,observation_count,avg_eqc_cat
LTL229,55.3737681,26.10001009,55.3737681,26.10001009,823.0490696237337,6148.229152176135,Lake,0.6,Good,4,1,Good
LTL230,55.06139641,25.66864306,55.06139641,25.66864306,798.0764315146341,6111.588074223046,Lake,0.8022,High,5,2,High
LTL231,55.61547283,25.70026913,55.61547283,25.70026913,795.9290838796256,6173.310659908694,Lake,0.5,Good,4,2,Good
LTL232,55.60753357,25.79072656,55.60753357,25.79072656,801.6805372348409,6172.8180663989915,Lake,0.7749999999999999,High,4,2,Good
LTL234,54.28582616,24.57035545,54.28582616,24.57035545,732.3811463320422,6021.2055145056465,Lake,0.595,Good,4,2,Good
LTL235,54.21702038,23.69694843,54.21702038,23.69694843,675.8424579055137,6011.026252396854,Lake,0.545,Good,4,2,Good
LTL236,54.2957977,23.77807989,54.2957977,23.77807989,680.7858960632796,6019.993299776429,Lake,0.375,Moderate,2,2,Poor
LTL237,54.07302826,23.59334726,54.07302826,23.59334726,669.6770441455955,5994.757269542462,Lake,0.685,Good,4,2,Good
LTL238,54.28191945,24.33457334,54.28191945,24.33457334,717.0612392878968,6020.0196227408,Lake,0.603,Good,4,2,Good
LTL239,54.0463914,23.78727584,54.0463914,23.78727584,682.4791359316782,5992.277381750311,Lake,0.65,High,4,2,Good
LTL240,54.01292951,23.62241621,54.01292951,23.62241621,671.8263761594768,5988.142911179851,Lake,0.61,Good,4,1,Good
LTL241,54.11879325,23.55930506,54.11879325,23.55930506,667.2659038153845,5999.766464293962,Lake,0.435,Moderate,3,2,Moderate
LTL243,54.66374412,23.40693022,54.66374412,23.40693022,655.2376345437802,6060.034868853503,Lake,0.39,Moderate,3,1,Moderate
LTL244,54.52684043,23.589216,54.52684043,23.589216,667.5531048173879,6045.224825053933,Lake,0.6393,Good,4,1,Good
LTL245,54.40276454,23.42734958,54.40276454,23.42734958,657.5566367674706,6031.049417342657,Lake,0.51,Good,4,2,Good
LTL246,54.64685423,22.98842456,54.64685423,22.98842456,628.302820897118,6057.31097816266,Lake,0.46335000000000004,Good,3,2,Moderate
LTL247,54.29892097,23.8336926,54.29892097,23.8336926,684.3900457963426,6020.484675804204,Lake,0.595,Good,4,2,Good
LTL248,54.37941911,23.71935088,54.37941911,23.71935088,676.6060577308286,6029.145263751307,Lake,0.485,Good,4,2,Good
LTL249,54.21836042,23.84946098,54.21836042,23.84946098,685.7778157206009,6011.565948718018,Lake,0.5549999999999999,Good,4,2,Good
LTL250,54.34023959,24.40408018,54.34023959,24.40408018,721.2707292954385,6026.7212172602985,Lake,0.72,Good,4,2,Good
LTL251,54.27141798,24.08079582,54.27141798,24.08079582,700.5981190029484,6018.100286832241,Lake,0.645,Good,4,2,Good
LTL252,54.09089112,23.73438967,54.09089112,23.73438967,678.8261699821504,5997.091618737517,Lake,0.635,Good,4,2,Good
LTL253,54.40721093,23.86538412,54.40721093,23.86538412,685.9618022833378,6032.612282646846,Lake,0.5650000000000001,Good,4,2,Good
LTL254,54.29873529,23.50866361,54.29873529,23.50866361,663.2455414004156,6019.662890413211,Lake,0.36,Moderate,3,1,Moderate
LTL256,55.97996725,22.14214962,55.97996725,22.14214962,571.2684555874544,6204.438793465908,Lake,0.603675,Good,4,4,Good
LTL257,55.93322314,21.25665895,55.93322314,21.25665895,516.0348274146905,6198.6772951103285,Lake,0.4,Moderate,3,2,Moderate
LTL258,55.98475767,22.06479345,55.98475767,22.06479345,566.4335463775768,6204.894860969997,Lake,0.595,Moderate,4,2,Good
LTL259,55.78455987,23.06938249,55.78455987,23.06938249,629.7695445034195,6184.040341524955,Lake,0.35,Poor,2,2,Poor
LTL260,56.26300643,21.51282102,56.26300643,21.51282102,531.7658195394064,6235.470338043331,Lake,0.45,Moderate,3,1,Moderate
LTL261,56.23270497,21.51432005,56.23270497,21.51432005,531.8838453922394,6232.098475446376,Lake,0.53,Good,4,1,Good
LTL262,56.15447986,21.58599698,56.15447986,21.58599698,536.4011943186093,6223.427599905665,Lake,0.5,Good,4,1,Good
LTL263,56.02199622,21.18844287,56.02199622,21.18844287,511.7460859333082,6208.543729333016,Lake,0.5,Good,4,1,Good
LTL264,55.888171,23.45033674,55.888171,23.45033674,653.2458209759529,6196.347194564899,Lake,0.31,Poor,2,2,Poor
LTL265,55.91296919,23.42679669,55.91296919,23.42679669,651.6771121250764,6199.054304383136,Lake,0.2665,Poor,2,2,Poor
LTL266,55.79206124,23.66461297,55.79206124,23.66461297,667.0551332954524,6186.150445457679,Lake,0.315,Poor,2,2,Poor
LTL267,55.93283397,23.33369514,55.93283397,23.33369514,645.784790666496,6201.064213974673,Lake,0.3594,Poor,2,2,Poor
LTL268,56.37956993,22.19685585,56.37956993,22.19685585,573.9099617303184,6248.96886248754,Lake,0.43,Moderate,3,2,Moderate
LTL270,56.34652688,22.69428451,56.34652688,22.69428451,604.7154965966961,6245.937112406021,Lake,0.38,Moderate,3,1,Moderate
LTL271,56.25959166,22.8706904,56.25959166,22.8706904,615.8797474253003,6236.545357556058,Lake,0.19,Bad,1,1,Bad
LTL272,55.94141404,23.37026074,55.94141404,23.37026074,648.0358097904823,6202.096540949446,Lake,0.27,Poor,2,1,Poor
LTL273,54.2701702,24.19321765,54.2701702,24.19321765,707.9220937124607,6018.2870925879315,Lake,0.685,Good,4,2,Good
LTL274,54.42660848,24.48266115,54.42660848,24.48266115,725.9014571170895,6036.575181479219,Lake,0.60375,Good,4,2,Good
LTL276,54.16985944,24.41948499,54.16985944,24.41948499,723.1905343729155,6007.823039274661,Lake,0.79,High,4,2,Good
LTL277,55.37077085,21.32955166,55.37077085,21.32955166,520.8860554609694,6136.101119265848,Lake,0.37625,Poor,2,2,Poor
LTL278,55.43493235,24.56078161,55.43493235,24.56078161,725.2558131663569,6148.959044046644,Lake,0.6,High,4,2,Good
LTL279,55.30908906,24.5752058,55.30908906,24.5752058,726.8873827751386,6135.010964520645,Lake,0.6187,Good,4,2,Good
LTL280,55.29267838,24.54202131,55.29267838,24.54202131,724.8752771516832,6133.07830131019,Lake,0.67,Good,4,1,Good
LTL281,55.31120508,24.76124062,55.31120508,24.76124062,738.6748500683468,6135.868298766393,Lake,0.57,Good,4,1,Good
LTL282,55.31704089,25.09768409,55.31704089,25.09768409,759.9738023471692,6137.722290991952,Lake,0.7,High,4,2,Good
LTL283,55.29429138,25.16932659,55.29429138,25.16932659,764.6678817577672,6135.462933614103,Lake,0.94,High,5,1,High
LTL284,55.2687858,25.1795307,55.2687858,25.1795307,765.4855614200848,6132.666065395398,Lake,0.66,Good,4,1,Good
LTL285,55.45055055,25.19056623,55.45055055,25.19056623,764.9678874819754,6152.916819062741,Lake,0.655,Moderate,4,2,Good
LTL286,55.38062022,25.38186863,55.38062022,25.38186863,777.5460605861391,6145.888801296023,Lake,0.5,Good,4,1,Good
LTL287,55.44868537,25.46865863,55.44868537,25.46865863,782.552546821292,6153.805186223318,Lake,0.61,Good,4,2,Good
LTL288,55.47109632,25.30159077,55.47109632,25.30159077,771.8417390091877,6155.629993120264,Lake,0.7495499999999999,Good,4,2,Good
LTL289,55.57312456,25.46152054,55.57312456,25.46152054,781.2118716826893,6167.6097193249225,Lake,0.695,Good,4,2,Good
LTL29,54.47336922,23.64124852,54.47336922,23.64124852,671.1428296833459,6039.402374624218,Lake,0.74,High,5,1,High
LTL290,55.56689892,25.54032044,55.56689892,25.54032044,786.2202670087432,6167.239912485051,Lake,0.5386500000000001,Good,4,2,Good
LTL291,55.82840602,25.46954514,55.82840602,25.46954514,779.8847314499444,6196.021407670542,Lake,0.7,Good,4,1,Good
LTL292,55.73952463,25.61280802,55.73952463,25.61280802,789.5080340107114,6186.730373578151,Lake,0.44,Moderate,3,1,Moderate
LTL293,55.70919366,25.69788829,55.70919366,25.69788829,795.0724087558993,6183.718013657763,Lake,0.61785,Good,4,2,Good
LTL294,55.80549581,25.67719951,55.80549581,25.67719951,793.050029592484,6194.33466680428,Lake,0.48,Moderate,3,2,Moderate
LTL295,55.79389596,25.86935354,55.79389596,25.86935354,805.1697782514184,6193.876214618533,Lake,0.53,Good,4,1,Good
LTL296,55.7370776,25.77869088,55.7370776,25.77869088,799.9292090704525,6187.164584231881,Lake,0.60425,Moderate,4,2,Good
LTL297,55.68658618,25.78289037,55.68658618,25.78289037,800.5805322805184,6181.570665708652,Lake,1,High,5,1,High
LTL298,55.66407966,25.98219941,55.66407966,25.98219941,813.2748569253688,6179.952313028129,Lake,0.47,Good,4,2,Good
LTL299,55.76993745,26.06019425,55.76993745,26.06019425,817.3137337723431,6192.072079481602,Lake,0.7050000000000001,High,4,2,Good
LTL300,55.79460701,25.97233313,55.79460701,25.97233313,811.6120531438618,6194.414361340924,Lake,0.62,Good,4,1,Good
LTL301,55.86844897,25.97555843,55.86844897,25.97555843,811.2228471541608,6202.635604700435,Lake,0.68,Good,4,1,Good
LTL302,55.8421495,26.19934391,55.8421495,26.19934391,825.4268076194335,6200.743595372279,Lake,0.68,Good,4,1,Good
LTL303,55.72241797,26.11415211,55.72241797,26.11415211,821.0846590330602,6187.04005231825,Lake,0.455,Good,4,2,Good
LTL304,55.84989395,26.10945599,55.84989395,26.10945599,819.7426306910631,6201.184701102952,Lake,0.8352999999999999,Good,4,2,Good
LTL305,55.80478759,26.09412696,55.80478759,26.09412696,819.1540097631123,6196.1011677884535,Lake,0.5297499999999999,Good,4,2,Good
LTL306,55.69476732,26.34262894,55.69476732,26.34262894,835.6516748027567,6185.051185691512,Lake,0.6499999999999999,Good,4,2,Good
LTL309,55.64591607,26.21664518,55.64591607,26.21664518,828.1541282945377,6179.019134647069,Lake,0.57,Good,4,1,Good
LTL310,55.62263149,26.2059783,55.62263149,26.2059783,827.6784017639305,6176.381199963769,Lake,0.595,Good,4,2,Good
LTL311,55.64534161,26.15377041,55.64534161,26.15377041,824.2076492099527,6178.659278657972,Lake,0.55,Moderate,4,2,Good
LTL312,55.58443565,26.21243112,55.58443565,26.21243112,828.4036526965874,6172.167300280589,Lake,0.869375,High,5,4,High
LTL313,55.57927945,26.3084843,55.57927945,26.3084843,834.493065900384,6172.053549796847,Lake,0.7749999999999999,Good,4,2,Good
LTL314,55.58861595,26.42743914,55.58861595,26.42743914,841.8991736575534,6173.671280268008,Lake,0.76,High,4,2,Good
LTL315,55.58158822,26.01219092,55.58158822,26.01219092,815.8225426547414,6170.920613280627,Lake,0.51,Good,4,1,Good
LTL316,55.53093414,25.92738909,55.53093414,25.92738909,810.8841845217906,6164.907931474818,Lake,0.69,Good,4,1,Good
LTL317,55.49319346,26.11359582,55.49319346,26.11359582,822.9308351711177,6161.563939899987,Lake,0.72,Good,4,2,Good
LTL318,55.48624815,26.08913526,55.48624815,26.08913526,821.4442230918106,6160.678575599602,Lake,0.76,Good,4,2,Good
LTL319,55.45561554,26.00188311,55.45561554,26.00188311,816.183679176135,6156.8736420561545,Lake,0.72,Good,4,1,Good
LTL320,55.44747273,26.01720515,55.44747273,26.01720515,817.2167798412447,6156.038561824684,Lake,0.52,Good,4,1,Good
LTL321,55.38299223,25.95050867,55.38299223,25.95050867,813.514669384894,6148.569700069465,Lake,0.59,Good,4,1,Good
LTL322,55.39040392,25.98033289,55.39040392,25.98033289,815.3426655338208,6149.528335499824,Lake,0.72,Good,4,1,Good
LTL324,55.35322167,26.04195687,55.35322167,26.04195687,819.5409662311862,6145.677507441574,Lake,0.55,Good,4,1,Good
LTL325,55.28574587,26.12318116,55.28574587,26.12318116,825.2366697928909,6138.555393041857,Lake,0.75,High,4,2,Good
LTL326,55.29970928,25.9769643,55.29970928,25.9769643,815.8516053755444,6139.433570931339,Lake,0.69,Good,4,2,Good
LTL327,55.33451483,26.05945299,55.33451483,26.05945299,820.8001859128676,6143.679136094313,Lake,0.6275,Good,4,4,Good
LTL328,55.31709351,26.05912619,55.31709351,26.05912619,820.9204411219716,6141.741572122096,Lake,0.43,Moderate,3,2,Moderate
LTL329,55.35227175,26.01997872,55.35227175,26.01997872,818.1569686775357,6145.471153358519,Lake,0.73,Good,4,1,Good
LTL330,55.369791,25.99431377,55.369791,25.99431377,816.3918500813455,6147.301029361944,Lake,0.495,Good,4,2,Good
LTL331,55.352743,25.99114414,55.352743,25.99114414,816.327370615293,6145.391966322585,Lake,0.52,Good,4,1,Good
LTL333,55.33112516,25.90354871,55.33112516,25.90354871,810.9501826816152,6142.594342007976,Lake,0.67,Good,4,1,Good
LTL335,55.23634896,25.90879961,55.23634896,25.90879961,812.0264935274802,6132.0843764392075,Lake,0.63,Good,4,1,Good
LTL336,55.32979594,25.81812771,55.32979594,25.81812771,805.5481634033462,6142.068053745195,Lake,0.7,High,4,2,Good
LTL337,55.26233214,25.8000754,55.26233214,25.8000754,804.921956633789,6134.490527860661,Lake,0.615,Good,4,2,Good
LTL338,55.25889403,25.85403634,55.25889403,25.85403634,808.3735880830353,6134.346087304915,Lake,0.71,High,4,2,Good
LTL339,55.25213386,26.14614118,55.25213386,26.14614118,826.9693232808835,6134.927788453538,Lake,0.7,Good,4,1,Good
LTL34,56.04502897,21.86453186,56.04502897,21.86453186,553.8554868956827,6211.428243842448,Lake,0.52878,Moderate,3,5,Moderate
LTL340,55.21898555,25.79639247,55.21898555,25.79639247,805.0203151390853,6129.656577263578,Lake,0.5449999999999999,Good,4,2,Good
LTL341,55.32743755,25.73151558,55.32743755,25.73151558,800.0778452974308,6141.4288877103445,Lake,0.8200000000000001,Good,4,2,Good
LTL342,55.2902288,25.58427513,55.2902288,25.58427513,791.0195520933298,6136.667563229138,Lake,0.67,Good,4,1,Good
LTL343,55.2447956,25.66303505,55.2447956,25.66303505,796.3540576985486,6131.949612333367,Lake,0.884,High,5,5,High
LTL344,55.15255328,25.61541589,55.15255328,25.61541589,794.0096770829247,6121.494663763544,Lake,0.7350000000000001,Good,4,2,Good
LTL345,55.1897588,25.46822299,55.1897588,25.46822299,784.3746735363093,6125.0197604323575,Lake,0.675,Good,4,2,Good
LTL347,55.19653145,25.64593491,55.19653145,25.64593491,795.6262040858406,6126.512173880873,Lake,0.6382,High,4,2,Good
LTL348,55.23089911,25.53157946,55.23089911,25.53157946,788.1063334652337,6129.8533256892215,Lake,0.655,Good,4,2,Good
LTL349,55.2064224,25.44943293,55.2064224,25.44943293,783.061283600745,6126.795665664606,Lake,0.475,Moderate,3,2,Moderate
LTL350,55.25506413,25.50516683,55.25506413,25.50516683,786.2544104893137,6132.430646582741,Lake,0.765,High,5,2,High
LTL351,55.2615364,25.54643238,55.2615364,25.54643238,788.8274505109741,6133.320520629492,Lake,0.57,Good,4,1,Good
LTL352,55.17751216,25.76961941,55.17751216,25.76961941,803.6349292343936,6124.929982680879,Lake,0.62,High,4,2,Good
LTL353,55.1508097,25.77576456,55.1508097,25.77576456,804.2293373389678,6121.988867344897,Lake,0.71,High,4,2,Good
LTL354,55.09154058,25.73890907,55.09154058,25.73890907,802.3314270200682,6115.240933495098,Lake,0.53,Good,4,1,Good
LTL355,55.06046977,25.62671195,55.06046977,25.62671195,795.4081300016348,6111.306792547952,Lake,0.52,Moderate,4,2,Good
LTL356,55.08491107,25.48624031,55.08491107,25.48624031,786.2708928911084,6113.438235719606,Lake,0.58,Moderate,4,2,Good
LTL357,55.06813824,25.5128657,55.06813824,25.5128657,788.0893292162929,6111.683304288507,Lake,0.73,High,4,2,Good
LTL358,55.04511446,25.56411343,55.04511446,25.56411343,791.5259410139857,6109.336764594675,Lake,0.815,High,5,2,High
LTL359,54.98740779,25.56515034,54.98740779,25.56515034,792.0117594095436,6102.9265373755425,Lake,0.82,High,5,1,High
LTL360,55.15810571,25.32924275,55.15810571,25.32924275,775.7541015406111,6120.942567458639,Lake,0.605,Moderate,4,2,Good
LTL362,55.02441213,24.78163141,55.02441213,24.78163141,741.6983525261863,6104.047662688241,Lake,0.6499999999999999,Good,4,2,Good
LTL363,54.88089922,25.13911279,54.88089922,25.13911279,765.4785707287126,6089.3874199316715,Lake,0.665,Good,4,2,Good
LTL364,54.87292887,25.26866348,54.87292887,25.26866348,773.8367840563387,6089.000608635558,Lake,0.84,High,5,1,High
LTL365,54.7904249,25.08530498,54.7904249,25.08530498,762.616720116982,6079.125593144561,Lake,0.795,High,5,2,High
LTL366,54.6384921,24.83927707,54.6384921,24.83927707,747.7348714571999,6061.337513777179,Lake,0.62,Good,4,1,Good
LTL367,54.60789451,24.82924833,54.60789451,24.82924833,747.2737424379512,6057.900014648321,Lake,0.73,High,4,2,Good
LTL368,54.63554635,24.77305299,54.63554635,24.77305299,743.4813443381736,6060.7782378599895,Lake,0.6599999999999999,Good,4,2,Good
LTL370,54.65031161,24.75873303,54.65031161,24.75873303,742.4697257626028,6062.370456098752,Lake,0.645,High,4,2,Good
LTL371,54.65157554,24.57130281,54.65157554,24.57130281,730.3770740151704,6061.879600091157,Lake,0.48,Good,4,2,Good
LTL372,54.62481832,24.65482036,54.62481832,24.65482036,735.917209404536,6059.181615175182,Lake,0.63,Good,4,1,Good
LTL373,54.50859427,24.67357718,54.50859427,24.67357718,737.8034831425282,6046.321161238871,Lake,0.5800000000000001,Good,4,2,Good
LTL374,54.46691394,24.39178341,54.46691394,24.39178341,719.7928416336262,6040.769506140659,Lake,0.615,High,4,2,Good
LTL375,54.35008434,24.57083781,54.35008434,24.57083781,732.0503415172816,6028.352440362548,Lake,0.395,Poor,2,2,Poor
LTL376,54.33593178,24.31929074,54.33593178,24.31929074,715.7838543096792,6025.979215391584,Lake,0.655,Good,4,2,Good
LTL377,54.2497297,24.5088409,54.2497297,24.5088409,728.5787949786529,6016.990618101726,Lake,0.61315,Good,4,2,Good
LTL378,54.29534921,24.19864151,54.29534921,24.19864151,708.1480908911692,6021.103266720371,Lake,0.6859999999999999,Good,4,2,Good
LTL379,54.28748027,24.11205636,54.28748027,24.11205636,702.5540843212393,6019.975987205225,Lake,0.56,Good,4,2,Good
LTL380,54.56501227,25.05719209,54.56501227,25.05719209,762.2609292848989,6053.959077310922,Lake,0.77,Good,4,2,Good
LTL381,55.07964253,26.04247096,55.07964253,26.04247096,821.7768334961452,6115.276472900741,Lake,0.75,High,4,2,Good
LTL382,55.72103978,25.00533608,55.72103978,25.00533608,751.5254908777245,6182.302181914228,Lake,0.675,High,4,2,Good
LTL383,55.6850804,24.95634074,55.6850804,24.95634074,748.6789629957951,6178.126859456201,Lake,0.52,Good,4,1,Good
LTL385,56.05990421,25.36252203,56.05990421,25.36252203,771.5610721118782,6221.330492443907,Lake,0.745,High,4,2,Good
LTL386,55.21881572,26.33790921,55.21881572,26.33790921,839.4256187434606,6132.14329246825,Lake,0.785,High,4,2,Good
LTL387,55.29682105,26.52537855,55.29682105,26.52537855,850.6446987888016,6141.739789095312,Lake,0.47,Moderate,3,2,Moderate
LTL388,55.2798389,26.66954098,55.2798389,26.66954098,859.9368783265838,6140.589500310457,Lake,0.64,Good,4,1,Good
LTL389,55.19938148,26.63678841,55.19938148,26.63678841,858.5847015128114,6131.482170985354,Lake,0.93,High,5,1,High
LTL39,55.61361451,26.29796133,55.61361451,26.29796133,833.5387830156902,6175.818048444248,Lake,0.68132,Good,4,5,Good
LTL390,54.13956906,23.57420939,54.13956906,23.57420939,668.1555980697013,6002.112683464968,Lake,0.525,Good,4,2,Good
LTL391,54.19513938,23.67375949,54.19513938,23.67375949,674.4230640199843,6008.535000029935,Lake,0.545,Good,4,2,Good
LTL392,54.15014121,23.89180446,54.15014121,23.89180446,688.8485634004545,6004.090931281251,Lake,0.615,Good,4,2,Good
LTL393,54.11973105,23.70459302,54.11973105,23.70459302,676.7552021724325,6000.224350807207,Lake,0.48739999999999994,Good,4,2,Good
LTL394,54.03395916,23.7378891,54.03395916,23.7378891,679.3001479810221,5990.768380179248,Lake,0.62,Good,4,2,Good
LTL395,54.00536639,23.57390561,54.00536639,23.57390561,668.6791213705486,5987.185013765393,Lake,0.6324000000000001,Good,4,3,Good
LTL396,53.90902581,24.31485986,53.90902581,24.31485986,717.7238972585131,5978.491813057544,Lake,0.5713,Good,4,3,Good
LTL397,55.52478921,26.44678746,55.52478921,26.44678746,843.6743355863197,6166.675268999458,Lake,0.40715,Moderate,3,2,Moderate
LTL398,55.5037312,26.48933065,55.5037312,26.48933065,846.5410448284873,6164.547232342101,Lake,0.72575,Good,4,2,Good
LTL399,55.48309031,26.48901123,55.48309031,26.48901123,846.7025057735517,6162.252344511513,Lake,0.5700000000000001,Moderate,4,2,Good
LTL400,55.99075158,22.49279335,55.99075158,22.49279335,593.1205528953349,6206.055943400091,Lake,0.39,Moderate,3,1,Moderate
LTL401,55.90646167,21.79755857,55.90646167,21.79755857,549.8614606293912,6195.956500515623,Lake,0.715,High,4,2,Good
LTL403,56.0700834,24.06126693,56.0700834,24.06126693,690.5447286637889,6218.104909725879,Lake,0.22,Poor,2,1,Poor
LTL404,56.30023031,23.98464776,56.30023031,23.98464776,684.6682390033484,6243.498287587402,Lake,0.44,Moderate,3,1,Moderate
LTL405,55.69966883,24.11247334,55.69966883,24.11247334,695.5857399201649,6177.044673886447,Lake,0.685,Good,4,2,Good
LTL408,55.49265905,23.65107921,55.49265905,23.65107921,667.4800495683623,6152.810119864981,Lake,0.42000000000000004,Poor,3,2,Moderate
LTL409,55.46138131,23.80138909,55.46138131,23.80138909,677.1134036367081,6149.703282776804,Lake,0.48,Moderate,3,1,Moderate
LTL410,55.28825207,23.72865985,55.28825207,23.72865985,673.2717919610047,6130.261296278438,Lake,0.68,Good,4,1,Good
LTL411,55.18233253,23.90653886,55.18233253,23.90653886,685.0553425332785,6118.936367126361,Lake,0.7,Good,4,1,Good
LTL414,55.28663897,24.08244077,55.28663897,24.08244077,695.737885432279,6131.018876230765,Lake,0.61,Good,4,1,Good
LTL416,55.43732593,24.94987793,55.43732593,24.94987793,749.8417653080882,6150.554908751471,Lake,0.75,High,5,1,High
LTL417,55.85848146,24.97567121,55.85848146,24.97567121,748.7853229295059,6197.477660851072,Lake,0.76,High,5,1,High
LTL419,55.36380199,22.14711923,55.36380199,22.14711923,572.7123852671615,6135.875081851556,Lake,0.41,Moderate,3,1,Moderate
LTL420,55.3837852,22.97284431,55.3837852,22.97284431,624.9837735431933,6139.27114292717,Lake,0.44,Moderate,3,1,Moderate
LTL423,55.09405026,22.72661872,55.09405026,22.72661872,610.1850162082311,6106.619028542079,Lake,0.46,Moderate,3,1,Moderate
LTL424,54.89012347,22.91644893,54.89012347,22.91644893,622.9194615223338,6084.24653109886,Lake,0.81,High,5,1,High
LTL426,54.2207891,24.91081795,54.2207891,24.91081795,754.9312856614538,6015.150256536101,Lake,0.56,Good,4,2,Good
LTL428,54.24402246,25.21454293,54.24402246,25.21454293,774.5646056133104,6018.873306448965,Lake,0.39,Moderate,3,2,Moderate
LTL43,54.28974036,23.68799547,54.28974036,23.68799547,674.9506552522299,6019.092366172865,Lake,0.4133,Good,3,3,Moderate
LTL430,55.45330566,24.88117924,55.45330566,24.88117924,745.3994763221657,6152.086995656815,Lake,0.46,Moderate,3,1,Moderate
LTL431,55.52090925,25.63924702,55.52090925,25.63924702,792.7937423602742,6162.540422630928,Lake,0.71,Good,4,1,Good
LTL432,55.46645101,25.65052351,55.46645101,25.65052351,793.9106497584835,6156.5346668099455,Lake,0.57,Good,4,1,Good
LTL433,55.64483424,25.94015226,55.64483424,25.94015226,810.7860342185081,6177.624032950741,Lake,0.72,Good,4,2,Good
LTL434,56.10751408,22.15948472,56.10751408,22.15948472,572.1117859687356,6218.651429259378,Lake,0.375,Moderate,3,2,Moderate
LTL435,55.9756689,22.24943224,55.9756689,22.24943224,577.9710009732421,6204.076253136757,Lake,0.34,Poor,2,1,Poor
LTL436,55.64531848,22.29239704,55.64531848,22.29239704,581.338105464874,6167.363023644104,Lake,0.24995,Poor,2,2,Poor
LTL437,56.21502886,24.75777645,56.21502886,24.75777645,732.9976290330184,6236.366201853182,Lake,0.66,Good,4,1,Good
LTL438,56.18254974,24.77789573,56.18254974,24.77789573,734.4426109187013,6232.822487288645,Lake,0.44,Moderate,3,1,Moderate
LTL439,55.93997249,25.7903771,55.93997249,25.7903771,799.0982216726102,6209.76710013029,Lake,0.395,Moderate,2,2,Poor
LTL440,55.91838309,25.81484418,55.91838309,25.81484418,800.7919721443938,6207.473693726357,Lake,0.7,Good,4,1,Good
LTL441,55.76743465,26.12269148,55.76743465,26.12269148,821.2495837277312,6192.082359449355,Lake,0.57505,Good,4,2,Good
LTL442,55.44802879,25.89135369,55.44802879,25.89135369,809.2623815101452,6155.532774789547,Lake,0.7456499999999999,Good,4,2,Good
LTL443,55.32867921,26.13424038,55.32867921,26.13424038,825.5856149525631,6143.378184468961,Lake,0.66,Good,4,1,Good
LTL444,55.35368852,25.83355812,55.35368852,25.83355812,806.3411693205915,6144.791483302386,Lake,0.47,Moderate,3,2,Moderate
LTL445,55.28836423,26.06127731,55.28836423,26.06127731,821.2892543650125,6138.5587787722125,Lake,0.73,High,4,2,Good
LTL446,55.2146244,26.03896563,55.2146244,26.03896563,820.4679202476824,6130.261103562337,Lake,0.64,Good,4,2,Good
LTL447,55.29372744,25.46725635,55.29372744,25.46725635,783.5713520267303,6136.573470239932,Lake,0.66,Good,4,1,Good
LTL448,55.31614449,25.54375336,55.31614449,25.54375336,788.2608262229043,6139.379701568812,Lake,0.69,Good,4,2,Good
LTL449,55.0440781,25.50682479,55.0440781,25.50682479,787.8767754748596,6108.983826991679,Lake,0.49,Moderate,3,1,Moderate
LTL450,55.07629873,25.26994142,55.07629873,25.26994142,772.5363532473144,6111.614827312293,Lake,0.35,Moderate,3,1,Moderate
LTL451,54.98754478,25.21599368,54.98754478,25.21599368,769.6912762205901,6101.53819161339,Lake,0.3618,Moderate,2,2,Poor
LTL452,55.29576248,25.09826297,55.29576248,25.09826297,760.149881524253,6135.35862944176,Lake,0.48,Moderate,3,1,Moderate
LTL453,54.85730895,24.58664872,54.85730895,24.58664872,730.1954455155143,6084.807967455586,Lake,0.57,Good,4,1,Good
LTL454,54.60360392,24.37538791,54.60360392,24.37538791,718.0005716933222,6055.919332025984,Lake,0.835,High,5,2,High
LTL455,54.38144328,24.67771856,54.38144328,24.67771856,738.8107913998056,6032.196689530876,Lake,0.49405,Moderate,4,2,Good
LTL456,54.39317342,24.36648543,54.39317342,24.36648543,718.5464807668953,6032.490349543293,Lake,0.77,High,5,1,High
LTL457,54.38685162,24.32110053,54.38685162,24.32110053,715.6344090742203,6031.647410790884,Lake,0.82,High,5,1,High
LTL460,54.66319231,24.8847182,54.66319231,24.8847182,750.5134363766615,6064.245221633017,Lake,0.7,High,4,2,Good
LTL461,55.94774254,22.79825033,55.94774254,22.79825033,612.297362894396,6201.723764474925,Lake,0.29000000000000004,Bad,2,2,Poor
LTL462,55.77934069,25.73574054,55.77934069,25.73574054,796.9140294585284,6191.677003371598,Lake,0.6,Good,4,1,Good
LTL463,54.59412226,24.17521925,54.59412226,24.17521925,705.124789515759,6054.261949558679,Lake,0.595,Good,4,2,Good
LTL464,54.35931914,24.63290119,54.35931914,24.63290119,736.0288180567233,6029.585518882653,Lake,0.72,Good,4,1,Good
LTL465,54.42792193,23.93157607,54.42792193,23.93157607,690.1604895330485,6035.092604254409,Lake,0.36,Moderate,2,2,Poor
LTL466,54.39266773,23.91798562,54.39266773,23.91798562,689.4417056619513,6031.13495188152,Lake,0.435,Moderate,3,2,Moderate
LTL467,54.63865429,24.92905683,54.63865429,24.92905683,753.5240593221743,6061.67615116576,Lake,0.6950000000000001,Good,4,2,Good
LTL468,54.64172808,24.94172797,54.64172808,24.94172797,754.322038832503,6062.063757761215,Lake,0.6699999999999999,Good,4,2,Good
